Primary ASIN,Product Title,Rating,Global Ratings,Global Reviews,Product URL,Review No.,Variant ASIN,Variant Details,Review URL,Reviewer Name,Reviewer Profile,Review Rating,Reviewed In,Review Date,Review Title,Review Description,Helpful Vote,Verified Purchase
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,1,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R3OR01FOOJX9YE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,Ernest Stalnaker,https://www.amazon.com/gp/profile/amzn1.account.AFKD6XBSKL6VCRHFPFIHZUCMIZFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0 out of 5 stars,the United States,"December 9, 2021",Similar to the Breville Barista Express,"This new espresso machine from De'Longhi is obviously meant to compete with the Breville Barista Express, which has been the #1 selling espresso machine for a while.  The price and features are very similar.  However, the Breville has more settings than the De'Longhi (For example, the Breville has 18 grind settings while the De'Longhi only has 8).  Also, the De'Longhi only comes with pressurized portafilter baskets while the Breville comes with both pressurized and non-pressurized ones.  Why does that matter?  With a pressurized portafilter basket, it's easier to make espresso that tastes the way you expect even if your grind size or extraction times are not perfect.  With a non-pressurized basket, the grind size and extraction time need to be almost perfect in order for the espresso shot to taste good.  But it takes a lot of time and practice to achieve the ""perfect shot"".  If you are a beginner and want to make espresso that tastes good without too much effort, the De'Longhi is probably the better machine for you.  But if you are willing to spend the time to improve your skills and you want a machine that has more adjustments and options, then I would go with the Breville.  But you can make great-tasting espresso with either machine.",38 people found this helpful,No
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,2,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R3CMK0MGG8AGBW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,Mike Wainscott,https://www.amazon.com/gp/profile/amzn1.account.AEXN7FBY3UQZ2BNXL5QK5PBSIZXA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"December 26, 2021",Phenomenal at this price point,"I am blown away at the quality of this machine.  We got is on sale at a rediculous price, but even at list $800 this is a great deal.  The built in burr grinder is quiet and grinds to a perfect espresso consistency.  The tamper is nice and heavy- near commercial grade, as is the portafilter and milk decanter.This thing makes perfect espresso, indistinguishable from what you”d get in a shop, and looks great on the counter.The front of the machine has buttons/dials for the following:Dose level dial: used for different bean roast levelsSingle shot/double shot buttonOk button: to start espressoTemp button: to toggle 3 brewing temperaturesDual for: espresso, americano, hot waterButton for steamer/frothierIt’s very intuitive and easy to use.  We LOVE it.",16 people found this helpful,Yes
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,3,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R2FNO05MM32GZ6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,Jeffrey Montesano,https://www.amazon.com/gp/profile/amzn1.account.AELB6JOZXDBR7SSZ6R6UDD6U6WZQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"January 21, 2022",What a difference a little machine makes,"I had been using a manual ROK Espresso machine for a few years, and was generally pleased with the results. When I got this machine and tasted the first espresso it made, using the exact same beans I had been using with the ROK, it was like night and day. The flavor was far more complex, long lasting, and magical. It was like going from grape juice to $100 wine - I'm not exaggerating. I have since started making Latte's and have surprised myself with the amount of perfect froth I can make - it reminds of when I worked at a giant tech company's office and used their $3500 machine. I'm already doing artwork with it, it's so perfect. So I could not be happier with this machine - also it's so compact that it fits on top of my small freezer. This allows me to have the milk wand hang over the edge of the freezer. Some people have commented that the wand is placed such that it is difficult to pull the pitcher away - but this solves that - not sure it's really a problem either as I haven't tried it on a countertop. I am not an espresso expert, but I have been following the guidelines for grinding and dosing, and have gotten excellent results with both dark (Illy) and medium (Lavazza) roast beans so far.",4 people found this helpful,Yes
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,4,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R320XSHM7MNQN9/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,Joshua E.,https://www.amazon.com/gp/profile/amzn1.account.AEFE2XEANHMDUMM2NYSTTLWGF4MQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"January 7, 2022",Loving it!,"I was sad when my last DeLonghi broke (after many years of regular use). I toyed with cheating on them and trying another company but I’m so glad I didn’t. I’m not a huge coffee snob, so I might not be the best judge, but I love the grinder and the ease of use. It is ready to go quickly and easy to control the mess after you’ve done it a couple times. Fresh espresso waft is wonderful.",5 people found this helpful,Yes
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,5,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R2GLQWSGV7WYU5/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,Daniel,https://www.amazon.com/gp/profile/amzn1.account.AEWALPGEULUIHSBR5FW4HG4IKRYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0 out of 5 stars,the United States,"January 9, 2022",I NOT WORK,"IT DOES NOT WORK AS EVERYONE SAYS, it is low quality, you are only paying for design and metal (stainless steel?) As they deceive the buyers, NEITHER IS THE BRAND, NOR ANY OTHER DELIVERS THE TEMPERATURE THAT THEY SAY TO HAVE TO EXTRACTION (198 degrees F to 200 degrees F) A GOOD Espresso COFFEE, I have already checked several brands and IT DOES NOT GO FROM 146 degrees to 150 degrees F, EVERYTHING IS NOT MORE THAN PURE PROPAGANDA TO SELL YOUR PRODUCTS",4 people found this helpful,Yes
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,6,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R1P4RMBNTTJG6A/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,JC,https://www.amazon.com/gp/profile/amzn1.account.AGBNELIFCMXIOGLJ56EWYMKITNIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,1.0 out of 5 stars,the United States,"March 6, 2022","Espresso drinks were very weak, and it stopped working after less than 3 weeks","I have been in the habit of drinking 2 large mugs of coffee every morning for several years.  I bought this espresso machine to replace my $20 percolator that finally stopped working after over 5 years of daily use.  I read the product manual to learn how to draw espresso shots.  The espresso had a strong flavor, and the steam wand made nice frothy milk, but the drinks did not seem very caffeinated, even after I played with the settings, and I found I had to drink 5 double shots of espresso to come close to the caffeine of my 2 mugs of coffee.  This turned into a considerable time investment, as it is much more work to draw espresso shots then it is to brew a cup of percolated coffee.  But the lattes tasted really good, so I persevered.  After just a day under 3 weeks of daily use, the grinder stopped working.  I read up and determined that this was most likely due to a clog.  I watched a video in which someone easily removed the bean container to clean out the grinder, but my bean container was stuck, and I was unable to remove it, and neither were 2 other people who tried to help me with it, and it seemed like applying any more force would cause more damage.  As such I am returning this product, and I have invested in a new percolator.  I will not invest in another home espresso machine after this.  I need my morning coffee, but I can live without the hassle and unreliability of an espresso machine.",N/A,Yes
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,7,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R2QLICLIS9B0HZ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,S. Paskman,https://www.amazon.com/gp/profile/amzn1.account.AEG2Z4H6VIVDMXYRV5OQEFHMCW2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8,4.0 out of 5 stars,the United States,"December 30, 2021","Great coffee, foam takes work","I use this product for espresso, Americano and cappuccino.  Espresso and Americano are fabulous.  Still can't get the foamer working right for a good cappuccino.",4 people found this helpful,Yes
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,8,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R2YIO8MAGV9DKO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,GDzeey,https://www.amazon.com/gp/profile/amzn1.account.AGXGKHEPGF2WCJDQ36ZHL2XELGHA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"February 15, 2022",I've become my own barista,"Haven't bought a single cup from Starbucks or Dunkin Donuts ever since we purchased this espresso machine. It took a few tries to calibrate the grounds but once that was set, it was all smooth sailing. The tamper has a good weight to it, and although the tapping mat was a little small, it was all you needed anyway. True that the only drawback was that it was hard to remove beans from the grinder since it was built-in but it didn't really bother me much since we've been using the same kind for a while now and we just refill when it was empty.We got it at a reasonable price from Treasure Truck.",2 people found this helpful,Yes
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,9,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R2MATZY6V9K5GE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,Luis Gavino,https://www.amazon.com/gp/profile/amzn1.account.AGSTPPX7OXYBPUA2CGQ7WJV356LQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8,3.0 out of 5 stars,the United States,"January 31, 2022",Give it a minute,"Followed the start up instructions, including the YouTube video where it says to run 4 espressos before drinking your first one.It's took flushing almost the whole thing with water, plus 5 additional espressos before that plastic taste began to subside....or maybe I'm just used to it now. Kinda of like a smelly car.  Will update later.  Got this for a steal so for the price well probably keep it.  It looks good too.Wish it didn't have to plastic piece in the portafilter.What I'm gathering is this is very much an entry level Espresso Machine. And I'm probably just suffering entry level stuff.If I get into this I'll probably get a Rocket. If there wasn't this plastic taste I'd of considered Delonghi, but they're out of contention now",N/A,Yes
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,10,N/A,N/A,https://www.amazon.com/gp/customer-reviews/REZ0XHC0XAM05/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,Dave Parker,https://www.amazon.com/gp/profile/amzn1.account.AFIVUFGNH7IWEPSIWNV4TVKD5IOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"February 15, 2022",Great machine,"This was exactly what I was looking for. Perfect grind every time and delivers the perfect espresso shot. My favorite feature is being able to just turn the dial and press OK for a great americano to start my day. The only issue I see is the hopper does not come off. If you like to switch beans regularly, this may be an issue. I tend to just use espresso beans and not switch, so this issue does not bother me at all. Very happy with my machine after 2 months use.",N/A,Yes
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,11,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R1KO1TQLQRFVKR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,Celeste Fahnert,https://www.amazon.com/gp/profile/amzn1.account.AEHUYMUUZM3OMWYSBZM7HKGPUOVA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"February 4, 2022",This is a fantastic espresso machine!,I researched like crazy and initially bought their much lower priced model. It was extremely difficult to figure out and I immediately sent it back and got this one. This machine pulls a perfect shot each time and is so easy to use. I love it! You can make Americanos with the flip of a button too!,N/A,Yes
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,12,N/A,N/A,https://www.amazon.com/gp/customer-reviews/RPJP094YZ2KX7/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,C Susanne Bates,https://www.amazon.com/gp/profile/amzn1.account.AF4KTZLXX53GAEFZATSYZSBZD3AA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"January 31, 2022",REALLY good coffee,We LOVE this Espresso machine.  We had a nespresso for the past several years and finally upgraded.  REALLY GREAT COFFEE..,One person found this helpful,Yes
B099YT9MYG,De'Longhi EC9155MB La Specialista Arte Espresso Machine,4.6 out of 5,164,80,https://www.amazon.com/DeLonghi-EC9155MB-Specialista-Espresso-Machine/dp/B099YT9MYG/ref=cm_cr_arp_d_product_top?ie=UTF8,13,N/A,N/A,https://www.amazon.com/gp/customer-reviews/R2KG0WBV0Z0MBC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B099YT9MYG,charles wooldridge,https://www.amazon.com/gp/profile/amzn1.account.AHGW6RRA5BPTOP2IJSRTPQ2B7VQA/ref=cm_cr_arp_d_gw_btm?ie=UTF8,5.0 out of 5 stars,the United States,"February 8, 2022","So far Love it.  Great crema, great taste, easy to use.","We like the easy options, once you get the grind and tamping figured out, it makes amazing expresso, cappuccino and coffee drinks, very easy to use. Great Crema.  Make sure that when you tamp it, ground coffee is below the line on the interior of the basket before putting attaching it to make your coffee drink.",N/A,Yes
